,Name,Sex,Age,Height,Weight,Team,Development_Status,Rank,NOC,Games,Season,City,Sport,Event,Has_Previous_Medal,Count,Medal
0,Nstor Abad Sanjun,0,0.45546896444675505,0.7600820400881941,0.9239128853091032,Spain,Developed,0.6449227400343326,ESP,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1,Raouf Abdelraouf,0,0.21257302390102517,0.7600820400881941,0.8290680825762227,Egypt,Developing,-2.294109336251159,EGY,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
2,Katja Abel,1,0.9412608455382149,0.5348403371329975,0.07030966071317776,Germany,Developed,0.6449227400343326,GER,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
3,Andreea Roxana Acatrinei,1,-1.2448026193733541,-1.1544724350309774,-1.3523623802800313,Romania,Developed,0.6449227400343326,ROU,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
4,Jonna Eva-Maj Adlerteg,1,-1.0019066788276243,-0.8166098805981824,-1.5420519857457926,Sweden,Developed,0.6449227400343326,SWE,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
5,Kseniya Dmitriyevna Afanasyeva,1,-1.2448026193733541,-0.25350562321019077,-0.5936039584169865,Russia,Upper-Middle,-0.8245932981084132,RUS,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
6,Mirabella Viliamivna Akhunu,1,-1.0019066788276243,-0.14088477173259245,-0.4039143529512253,Ukraine,Developing,-2.294109336251159,UKR,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
7,Nashwan Haidar Al-Harazi,0,-0.030322916644704725,0.1969777827002025,-0.024535142019702846,Yemen,Developing,-2.294109336251159,YEM,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
8,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),0,0.45546896444675505,1.2105654459985875,0.8290680825762227,Iceland,Developed,0.6449227400343326,ISL,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
9,Rnar (Ruslan-) Alexandersson (Ovtinnikov-),0,1.4270527266296746,1.2105654459985875,0.8290680825762227,Iceland,Developed,0.6449227400343326,ISL,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
10,Maksim Nikolayevich Alyoshin,0,-0.030322916644704725,0.6474611886105958,0.8290680825762227,Russia,Upper-Middle,-0.8245932981084132,RUS,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
11,Isabella del Carmen Amado Medrano,1,-0.5161147977361645,-0.5913681776429858,0.4496888716447002,Panama,Upper-Middle,-0.8245932981084132,PAN,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
12,Simona Amnar (-Tabr),1,-0.27321885719043465,-0.25350562321019077,-0.9729831693485089,Romania,Developed,0.6449227400343326,ROU,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,-0.4711643897950438,Gold
13,Thomas Andergassen,0,0.6983649049924849,0.6474611886105958,0.734223279843342,Germany,Developed,0.6449227400343326,GER,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
14,Thomas Andergassen,0,1.6699486671754045,0.6474611886105958,0.734223279843342,Germany,Developed,0.6449227400343326,GER,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
15,Rebeca Rodrigues de Andrade,1,-1.0019066788276243,-1.041851583553379,-0.7832935638827477,Brazil,Upper-Middle,-0.8245932981084132,BRA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
16,Matteo Angioletti,0,1.4270527266296746,0.1969777827002025,1.5878265044392674,Italy,Developed,0.6449227400343326,ITA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
17,Matteo Angioletti,0,0.45546896444675505,0.1969777827002025,1.5878265044392674,Italy,Developed,0.6449227400343326,ITA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
18,Maria Apostolidi,1,-1.4876985599190842,-1.1544724350309774,-1.447207183012912,Greece,Developed,0.6449227400343326,GRE,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
19,Ferhat Arcan,0,0.45546896444675505,1.9989114063417757,1.3032920962406256,Turkey,Upper-Middle,-0.8245932981084132,TUR,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
20,Felix Aronovich,0,0.6983649049924849,0.8727028915657924,0.8290680825762227,Israel,Developed,0.6449227400343326,ISR,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
21,Axel Louis Augis,0,0.9412608455382149,1.3231862974761857,1.5878265044392674,France,Developed,0.6449227400343326,FRA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
22,Oana Mihaela Ban,1,-0.7590107382818945,-2.393301801284559,-1.731741591211554,Romania,Developed,0.6449227400343326,ROU,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
23,Melanie Louise Banville,1,-1.0019066788276243,-0.25350562321019077,-0.21422474748546408,Canada,Developed,0.6449227400343326,CAN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
24,Jade Fernandes Barbosa,1,-1.0019066788276243,-1.041851583553379,-0.8781383666156284,Brazil,Upper-Middle,-0.8245932981084132,BRA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
25,Jade Fernandes Barbosa,1,0.9412608455382149,-1.041851583553379,-0.8781383666156284,Brazil,Upper-Middle,-0.8245932981084132,BRA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
26,Alejandro Barrenechea Jayo,0,0.6983649049924849,0.42221948565539913,1.208447293507745,Spain,Developed,0.6449227400343326,ESP,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
27,Alejandro Barrenechea Jayo,0,1.6699486671754045,0.42221948565539913,1.208447293507745,Spain,Developed,0.6449227400343326,ESP,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
28,Francisco Carlos Barretto Jnior,0,1.1841567860839448,1.6610488519089808,1.6826713071721482,Brazil,Upper-Middle,-0.8245932981084132,BRA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
29,Julie Beaulieu,1,-1.0019066788276243,-0.5913681776429858,-0.5936039584169865,Canada,Developed,0.6449227400343326,CAN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
30,Kieran Philip Behan,0,1.4270527266296746,0.3095986341778008,1.018757688041984,Ireland,Developed,0.6449227400343326,IRL,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
31,Rose-Eliandre Bellemare,1,-0.7590107382818945,-0.25350562321019077,-1.5420519857457926,France,Developed,0.6449227400343326,FRA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
32,David Sagitovich Belyavsky,0,0.6983649049924849,0.5348403371329975,0.07030966071317776,Russia,Upper-Middle,-0.8245932981084132,RUS,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
33,David Sagitovich Belyavsky,0,-0.27321885719043465,0.5348403371329975,0.07030966071317776,Russia,Upper-Middle,-0.8245932981084132,RUS,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
34,Francesca Benolli,1,-0.7590107382818945,0.3095986341778008,-0.11937994475258346,Italy,Developed,0.6449227400343326,ITA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
35,Pierre-Yves Bny,0,-0.030322916644704725,0.5348403371329975,0.5445336743775808,France,Developed,0.6449227400343326,FRA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
36,Oleksandr Mykolaiovych Beresh,0,0.21257302390102517,1.2105654459985875,0.9239128853091032,Ukraine,Developing,-2.294109336251159,UKR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
37,Monica Roberta Bergamelli,1,-1.2448026193733541,-0.9292307320757807,-0.9729831693485089,Italy,Developed,0.6449227400343326,ITA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
38,Monica Roberta Bergamelli,1,0.6983649049924849,-0.9292307320757807,-0.9729831693485089,Italy,Developed,0.6449227400343326,ITA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,3.529870920267787,
39,Monica Roberta Bergamelli,1,-0.27321885719043465,-0.9292307320757807,-0.9729831693485089,Italy,Developed,0.6449227400343326,ITA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
40,Brinn John Bevan,0,-0.5161147977361645,0.5348403371329975,0.734223279843342,Great Britain,Developed,0.6449227400343326,GBR,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
41,Filipe Ruben Mendona Bezugo,0,0.45546896444675505,0.42221948565539913,0.6393784771104615,Portugal,Developed,0.6449227400343326,POR,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
42,Mohini Bhardwaj (-Barry),1,0.9412608455382149,-1.4923349894637723,-1.0678279720813895,United States,Developed,0.6449227400343326,USA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
43,Stephen Raj Bhavsar,0,1.4270527266296746,0.9853237430433908,-0.024535142019702846,United States,Developed,0.6449227400343326,USA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
44,Daria Eva Bijak,1,0.21257302390102517,-0.25350562321019077,0.16515446344605839,Germany,Developed,0.6449227400343326,GER,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
45,Simone Arianne Biles,1,-0.5161147977361645,-1.9428183953741656,-0.6884487611498671,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
46,Stefani Bisbikou,1,-0.27321885719043465,-1.1544724350309774,-0.9729831693485089,Greece,Developed,0.6449227400343326,GRE,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
47,Stefani Bisbikou,1,-1.2448026193733541,-1.1544724350309774,-0.9729831693485089,Greece,Developed,0.6449227400343326,GRE,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
48,"Elsabeth ""Ellie"" Black",1,-0.27321885719043465,-0.5913681776429858,0.16515446344605839,Canada,Developed,0.6449227400343326,CAN,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
49,Leszek Robert Blanik,0,2.398636488812594,0.3095986341778008,0.9239128853091032,Poland,Developed,0.6449227400343326,POL,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,1.5293532652363717,
50,Leszek Robert Blanik,0,0.45546896444675505,0.3095986341778008,0.9239128853091032,Poland,Developed,0.6449227400343326,POL,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
51,Loredana Boboc,1,-1.2448026193733541,-2.393301801284559,-2.111120802143076,Romania,Developed,0.6449227400343326,ROU,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
52,Dorina Bczg,1,-1.2448026193733541,-0.028263920254994135,-0.5936039584169865,Hungary,Developed,0.6449227400343326,HUN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
53,Dorina Bczg,1,-0.27321885719043465,-0.028263920254994135,-0.5936039584169865,Hungary,Developed,0.6449227400343326,HUN,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
54,Yevhen Vasylovych Bohonosiuk,0,0.21257302390102517,1.0979445945209891,1.3032920962406256,Ukraine,Developing,-2.294109336251159,UKR,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
55,Aleksey Petrovich Bondarenko,0,0.21257302390102517,-0.028263920254994135,0.3548440689118196,Russia,Upper-Middle,-0.8245932981084132,RUS,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
56,Aleksey Petrovich Bondarenko,0,0.9412608455382149,-0.028263920254994135,0.3548440689118196,Russia,Upper-Middle,-0.8245932981084132,RUS,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,1.5293532652363717,
57,Georgia Bonora,1,-0.7590107382818945,-0.028263920254994135,-0.4987591556841059,Australia,Developed,0.6449227400343326,AUS,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
58,Isaac Botella Prez de Landazabal,0,0.6983649049924849,0.08435693122260418,0.9239128853091032,Spain,Developed,0.6449227400343326,ESP,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
59,Wajdi Bouallgue,0,0.21257302390102517,1.3231862974761857,1.3032920962406256,Tunisia,Developing,-2.294109336251159,TUN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
60,Farah Boufadene,1,-1.0019066788276243,-0.5913681776429858,0.07030966071317776,Algeria,Developing,-2.294109336251159,ALG,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
61,Thomas Bouhail,0,0.21257302390102517,0.6474611886105958,0.6393784771104615,France,Developed,0.6449227400343326,FRA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
62,Mohamed Abdeldjalil Bourguieg,0,-0.5161147977361645,0.42221948565539913,-0.4039143529512253,Algeria,Developing,-2.294109336251159,ALG,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
63,Philipp Boy,0,0.9412608455382149,1.3231862974761857,1.208447293507745,Germany,Developed,0.6449227400343326,GER,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
64,Philipp Boy,0,-0.030322916644704725,1.3231862974761857,1.208447293507745,Germany,Developed,0.6449227400343326,GER,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
65,Pablo Dominic Brgger,0,0.45546896444675505,0.9853237430433908,0.9239128853091032,Switzerland,Developed,0.6449227400343326,SUI,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
66,Martina Bremini,1,-1.0019066788276243,0.08435693122260418,-0.8781383666156284,Italy,Developed,0.6449227400343326,ITA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
67,Ashleigh Jade Brennan,1,-1.0019066788276243,-0.703989029120584,-1.0678279720813895,Australia,Developed,0.6449227400343326,AUS,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
68,Ashleigh Jade Brennan,1,-0.030322916644704725,-0.703989029120584,-1.0678279720813895,Australia,Developed,0.6449227400343326,AUS,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
69,Andreas Bretschneider,0,1.1841567860839448,0.7600820400881941,0.5445336743775808,Germany,Developed,0.6449227400343326,GER,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
70,Marine Grace Brevet,1,-0.030322916644704725,0.1969777827002025,-0.21422474748546408,France,Developed,0.6449227400343326,FRA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
71,Anja Brinker,1,-1.0019066788276243,-0.9292307320757807,-1.447207183012912,Germany,Developed,0.6449227400343326,GER,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
72,"Christopher Dean ""Chris"" Brooks",0,1.9128446077211345,1.435807148953784,1.96720571537079,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
73,Lisa Brggemann,1,-0.5161147977361645,-0.3661264746877891,-0.5936039584169865,Germany,Developed,0.6449227400343326,GER,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
74,Adrian Bucur,0,0.45546896444675505,1.0979445945209891,1.018757688041984,Romania,Developed,0.6449227400343326,ROU,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
75,Alberto Busnari,0,-0.030322916644704725,1.3231862974761857,1.4929817017063869,Italy,Developed,0.6449227400343326,ITA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
76,Alberto Busnari,0,0.9412608455382149,1.3231862974761857,1.4929817017063869,Italy,Developed,0.6449227400343326,ITA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
77,Alberto Busnari,0,1.9128446077211345,1.3231862974761857,1.4929817017063869,Italy,Developed,0.6449227400343326,ITA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,3.529870920267787,
78,Imogen Jane Cairns,1,-0.5161147977361645,-0.4787473261653874,0.4496888716447002,Great Britain,Developed,0.6449227400343326,GBR,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
79,Jossimar Orlando Calvo Moreo,0,0.21257302390102517,-0.028263920254994135,-0.024535142019702846,Colombia,Upper-Middle,-0.8245932981084132,COL,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
80,Laura Campos Prieto,1,-0.5161147977361645,-1.1544724350309774,-0.5936039584169865,Spain,Developed,0.6449227400343326,ESP,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
81,Laura Campos Prieto,1,-1.4876985599190842,-1.1544724350309774,-0.5936039584169865,Spain,Developed,0.6449227400343326,ESP,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
82,Manuel Jorge Almeida Campos,0,2.398636488812594,0.3095986341778008,0.5445336743775808,Portugal,Developed,0.6449227400343326,POR,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
83,Vctor Cano Segura,0,0.21257302390102517,1.2105654459985875,1.3981368989735063,Spain,Developed,0.6449227400343326,ESP,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
84,Vctor Cano Segura,0,1.1841567860839448,1.2105654459985875,1.3981368989735063,Spain,Developed,0.6449227400343326,ESP,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
85,Maricela Cant Mata,1,-1.0019066788276243,-0.5913681776429858,-0.7832935638827477,Mexico,Upper-Middle,-0.8245932981084132,MEX,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
86,Claudio Capelli,0,0.9412608455382149,0.9853237430433908,1.1136024907748645,Switzerland,Developed,0.6449227400343326,SUI,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
87,Claudio Capelli,0,-0.030322916644704725,0.9853237430433908,1.1136024907748645,Switzerland,Developed,0.6449227400343326,SUI,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
88,Alice Capitani,1,-1.4876985599190842,-1.9428183953741656,-1.8265863939444344,Italy,Developed,0.6449227400343326,ITA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
89,Benot Pierre Caranobe,0,0.6983649049924849,0.42221948565539913,0.5445336743775808,France,Developed,0.6449227400343326,FRA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
90,Benot Pierre Caranobe,0,1.6699486671754045,0.42221948565539913,0.5445336743775808,France,Developed,0.6449227400343326,FRA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,Bronze
91,Jess Carballo Martnez,0,1.4270527266296746,1.435807148953784,1.4929817017063869,Spain,Developed,0.6449227400343326,ESP,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
92,Manuel Carballo Martnez,0,0.9412608455382149,1.0979445945209891,1.018757688041984,Spain,Developed,0.6449227400343326,ESP,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
93,Celeste Andrea Carnevale,1,-0.7590107382818945,-0.4787473261653874,-0.4987591556841059,Argentina,Upper-Middle,-0.8245932981084132,ARG,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
94,ric Casimir,0,0.45546896444675505,1.6610488519089808,1.1136024907748645,France,Developed,0.6449227400343326,FRA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
95,Igor Cassina,0,1.1841567860839448,2.224153109296972,1.7775161099050287,Italy,Developed,0.6449227400343326,ITA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
96,Igor Cassina,0,0.45546896444675505,2.224153109296972,1.7775161099050287,Italy,Developed,0.6449227400343326,ITA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
97,Igor Cassina,0,2.1557405482668646,2.224153109296972,1.7775161099050287,Italy,Developed,0.6449227400343326,ITA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,3.529870920267787,
98,Irene Grazia Castelli,1,-1.2448026193733541,-0.3661264746877891,-0.9729831693485089,Italy,Developed,0.6449227400343326,ITA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
99,Simona Castro Lazo,1,1.4270527266296746,-0.028263920254994135,-0.024535142019702846,Chile,Developed,0.6449227400343326,CHI,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
100,Simona Castro Lazo,1,0.45546896444675505,-0.028263920254994135,-0.024535142019702846,Chile,Developed,0.6449227400343326,CHI,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
101,Coralie Chacon,1,-0.5161147977361645,-0.9292307320757807,-1.2575175775471508,France,Developed,0.6449227400343326,FRA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
102,Soraya Chaouch,1,-1.4876985599190842,-0.028263920254994135,-0.4039143529512253,France,Developed,0.6449227400343326,FRA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
103,Jury Dimitri Chechi,0,3.127324310449784,0.5348403371329975,0.5445336743775808,Italy,Developed,0.6449227400343326,ITA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,-0.4711643897950438,
104,Chen Yibing,0,0.45546896444675505,-0.028263920254994135,0.3548440689118196,China,Upper-Middle,-0.8245932981084132,CHN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
105,Cheng Fei,1,-1.2448026193733541,-0.9292307320757807,-1.0678279720813895,China,Upper-Middle,-0.8245932981084132,CHN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
106,Cheng Fei,1,-0.27321885719043465,-0.9292307320757807,-1.0678279720813895,China,Upper-Middle,-0.8245932981084132,CHN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
107,Choi Mi-Seon,1,-0.27321885719043465,-0.028263920254994135,0.16515446344605839,South Korea,Developed,0.6449227400343326,KOR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
108,Amy Yuen-Yee Chow (-Ho),1,0.21257302390102517,-0.5913681776429858,-0.9729831693485089,United States,Developed,0.6449227400343326,USA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,-0.4711643897950438,
